,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name 
37,,27/03/2016,Australia,Punjab Cricket Association IS Bindra Stadium,-,103,8.58,0/20,29,29.10,,18,,,,27 years 112 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
38,,31/03/2016,West Indies,Wankhede Stadium,-,103,8.58,0/48,29,30.76,,18,,,,27 years 116 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
39,,27/08/2016,West Indies,Central Broward Regional Park,-,103,8.58,2/39,31,30.03,,18,,,,27 years 265 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
40,,28/08/2016,West Indies,Central Broward Regional Park,-,103,8.58,0/11,31,30.39,,18,,,,27 years 266 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
41,18,09/07/2017,West Indies,Sabina Park,13*,116,9.67,0/41,31,31.71,,18,,,,28 years 215 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
42,19,03/08/2019,West Indies,Central Broward Regional Park,10*,126,10.50,1/13,32,31.13,,18,,,,30 years 240 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
43,20,04/08/2019,West Indies,Central Broward Regional Park,9*,135,11.25,0/6,32,31.31,,18,,,,30 years 241 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
44,,18/09/2019,South Africa,Punjab Cricket Association IS Bindra Stadium,-,135,11.25,1/31,33,31.30,2,20,,,,30 years 286 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
45,21,22/09/2019,South Africa,M Chinnaswamy Stadium,19,154,11.85,0/8,33,31.55,,20,,,,30 years 290 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
46,,06/12/2019,West Indies,Rajiv Gandhi International Stadium,-,154,11.85,1/30,34,31.50,,20,,,,30 years 365 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
47,22,08/12/2019,West Indies,Greenfield International Stadium,9,163,11.64,1/22,35,31.23,,20,,,,31 years 2 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
48,,24/01/2020,New Zealand,Eden Park,-,163,11.64,1/18,36,30.86,,20,,,,31 years 49 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
49,,26/01/2020,New Zealand,Eden Park,-,163,11.64,2/18,38,29.71,1,21,,,,31 years 51 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
50,23,29/01/2020,New Zealand,Seddon Park,10*,173,12.36,1/23,39,29.54,,21,,,,31 years 54 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
51,24,04/12/2020,Australia,Manuka Oval,44*,217,15.50,,39,29.54,,21,,,,31 years 364 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
52,25,24/10/2021,Pakistan,Dubai International Cricket Stadium,13,230,15.33,0/28,39,30.26,,21,,,,32 years 322 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
53,26,31/10/2021,New Zealand,Dubai International Cricket Stadium,26*,256,17.07,0/23,39,30.85,,21,,,,32 years 329 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
54,,03/11/2021,Afghanistan,Sheikh Zayed Stadium,-,256,17.07,1/19,40,30.55,1,22,,,,32 years 332 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
55,,05/11/2021,Scotland,Dubai International Cricket Stadium,-,256,17.07,3/15,43,28.77,,22,,,,32 years 334 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
56,,08/11/2021,Namibia,Dubai International Cricket Stadium,-,256,17.07,3/16,46,27.24,,22,,,,32 years 337 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
57,27,24/02/2022,Sri Lanka,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,3*,259,17.27,1/28,47,27.26,,22,,,,33 years 80 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
58,28,26/02/2022,Sri Lanka,Himachal Pradesh Cricket Association Stadium,45*,304,20.27,1/37,48,27.46,,22,,,,33 years 82 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
59,29,27/02/2022,Sri Lanka,Himachal Pradesh Cricket Association Stadium,22*,326,21.73,,48,27.46,,22,,,,33 years 83 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
60,30,09/07/2022,England,Edgbaston,46*,372,24.80,0/22,48,27.92,,22,,,,33 years 215 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
61,31,10/07/2022,England,Trent Bridge,7,379,23.69,0/45,48,28.85,,22,,,,33 years 216 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
62,32,29/07/2022,West Indies,Brian Lara Stadium,16,395,23.24,1/26,49,28.80,,22,,,,33 years 235 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
63,33,01/08/2022,West Indies,Warner Park,27,422,23.44,1/16,50,28.54,1,23,,,,33 years 238 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
64,34,28/08/2022,Pakistan,Dubai International Cricket Stadium,35,457,24.05,0/11,50,28.76,1,24,,,,33 years 265 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
65,,31/08/2022,Hong Kong,Dubai International Cricket Stadium,-,457,24.05,1/15,51,28.49,,24,,,,33 years 268 days,"Ravindra Jadeja
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,1,17/07/2015,Zimbabwe,Harare Sports Club,9,9,9.00,,0,,1,1,,,,30 years 113 days,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,2,19/07/2015,Zimbabwe,Harare Sports Club,5,14,7.00,,0,,,1,,,,30 years 115 days,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,3,18/06/2016,Zimbabwe,Harare Sports Club,19,33,11.00,,0,,,1,,,,31 years 84 days,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,,20/06/2016,Zimbabwe,Harare Sports Club,-,33,11.00,,0,,,1,,,,31 years 86 days,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,4,22/06/2016,Zimbabwe,Harare Sports Club,58,91,22.75,,0,,,1,,,,31 years 88 days,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,5,09/07/2017,West Indies,Sabina Park,4,95,19.00,,0,,,1,,,,32 years 105 days,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,,06/09/2017,Sri Lanka,R Premadasa Stadium,-,95,19.00,,0,,,1,,,,32 years 164 days,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,,07/10/2017,Australia,JSCA International Stadium Complex,-,95,19.00,,0,,,1,,,,32 years 195 days,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
10,6,10/10/2017,Australia,Barsapara Cricket Stadium,27,122,20.33,,0,,,1,,,,32 years 198 days,"Kedar Jadhav
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,1,01/12/2006,South Africa,Wanderers Stadium,31*,31,,,0,,,0,,,,21 years 183 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,,13/09/2007,Scotland,Kingsmead,-,31,,,0,,,0,,,,22 years 104 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,2,14/09/2007,Pakistan,Kingsmead,11,42,42.00,,0,,1,1,,,,22 years 105 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,3,16/09/2007,New Zealand,Wanderers Stadium,17,59,29.50,,0,,1,2,,,,22 years 107 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,4,20/09/2007,South Africa,Kingsmead,0,59,19.67,,0,,1,3,,2,2,22 years 111 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,5,01/02/2008,Australia,Melbourne Cricket Ground,8,67,16.75,,0,,,3,,,2,22 years 245 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,6,12/12/2009,Sri Lanka,Punjab Cricket Association IS Bindra Stadium,4*,71,17.75,,0,,1,4,,,2,24 years 194 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,7,02/05/2010,South Africa,Daren Sammy National Cricket Stadium,16,87,17.40,,0,,,4,,,2,24 years 335 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
10,8,11/05/2010,Sri Lanka,Daren Sammy National Cricket Stadium,13,100,16.67,,0,,1,5,,,2,24 years 344 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
11,9,09/07/2017,West Indies,Sabina Park,48,148,21.14,,0,,,5,,,2,32 years 38 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
12,,20/12/2017,Sri Lanka,Barabati Stadium,-,148,21.14,,0,,,5,,,2,32 years 202 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
13,10,22/12/2017,Sri Lanka,Holkar Cricket Stadium,5*,153,21.86,,0,,,5,,,2,32 years 204 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
14,11,24/12/2017,Sri Lanka,Wankhede Stadium,18*,171,24.43,,0,,1,6,,,2,32 years 206 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
15,12,24/02/2018,South Africa,Newlands,13,184,23.00,,0,,,6,,,2,32 years 268 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
16,13,06/03/2018,Sri Lanka,R Premadasa Stadium,13*,197,24.63,,0,,,6,,1,3,32 years 278 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
17,14,08/03/2018,Bangladesh,R Premadasa Stadium,2*,199,24.88,,0,,,6,2,,5,32 years 280 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
18,15,12/03/2018,Sri Lanka,R Premadasa Stadium,39*,238,29.75,,0,,,6,1,,6,32 years 284 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
19,16,14/03/2018,Bangladesh,R Premadasa Stadium,2*,240,30.00,,0,,,6,,1,7,32 years 286 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
20,17,18/03/2018,Bangladesh,R Premadasa Stadium,29*,269,33.63,,0,,,6,,,7,32 years 290 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
21,18,31/05/2018,West Indies,Lord's,0,269,29.89,,0,,,6,,,7,32 years 364 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
22,,29/06/2018,Ireland,The Village,-,269,29.89,,0,,,6,,1,8,33 years 28 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
23,19,04/11/2018,West Indies,Eden Gardens,31*,300,33.33,,0,,,6,3,,11,33 years 156 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
24,,06/11/2018,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,-,300,33.33,,0,,,6,,,11,33 years 158 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
25,20,11/11/2018,West Indies,MA Chidambaram Stadium,0*,300,33.33,,0,,,6,,,11,33 years 163 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
26,21,21/11/2018,Australia,Brisbane Cricket Ground,30,330,33.00,,0,,,6,,,11,33 years 173 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
27,,23/11/2018,Australia,Melbourne Cricket Ground,-,330,33.00,,0,,1,7,,,11,33 years 175 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
28,22,25/11/2018,Australia,Sydney Cricket Ground,22*,352,35.20,,0,,,7,,,11,33 years 177 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
29,23,06/02/2019,New Zealand,Westpac Stadium,5,357,32.45,,0,,1,8,,,11,33 years 250 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
30,,08/02/2019,New Zealand,Eden Park,-,357,32.45,,0,,,8,,,11,33 years 252 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
31,24,10/02/2019,New Zealand,Seddon Park,33*,390,35.45,,0,,,8,,,11,33 years 254 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
32,25,24/02/2019,Australia,Dr YS Rajasekhara Reddy Cricket Stadium,1,391,32.58,,0,,,8,,,11,33 years 268 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
33,26,27/02/2019,Australia,M Chinnaswamy Stadium,8*,399,33.25,,0,,,8,,,11,33 years 271 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
34,27,09/06/2022,South Africa,Arun Jaitley Stadium,1*,400,33.33,,0,,,8,,,11,37 years 8 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
35,28,12/06/2022,South Africa,Barabati Stadium,30*,430,35.83,,0,,,8,,,11,37 years 11 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
36,29,14/06/2022,South Africa,Dr YS Rajasekhara Reddy Cricket Stadium,6,436,33.54,,0,,1,9,,,11,37 years 13 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
37,30,17/06/2022,South Africa,Saurashtra Cricket Association Stadium,55,491,35.07,,0,,,9,,,11,37 years 16 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
38,,19/06/2022,South Africa,M Chinnaswamy Stadium,-,491,35.07,,0,,,9,,,11,37 years 18 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
39,31,26/06/2022,Ireland,The Village,5*,496,35.43,,0,,,9,1,,12,37 years 25 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
40,32,28/06/2022,Ireland,The Village,0,496,33.07,,0,,,9,,,12,37 years 27 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
41,33,07/07/2022,England,The Rose Bowl,11,507,31.69,,0,,,9,3,1,16,37 years 36 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
42,34,09/07/2022,England,Edgbaston,12,519,30.53,,0,,,9,,,16,37 years 38 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
43,35,10/07/2022,England,Trent Bridge,6,525,29.17,,0,,,9,,,16,37 years 39 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
44,36,29/07/2022,West Indies,Brian Lara Stadium,41*,566,31.44,,0,,,9,,,16,37 years 58 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
45,37,01/08/2022,West Indies,Warner Park,7,573,30.16,,0,,,9,,,16,37 years 61 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
46,,02/08/2022,West Indies,Warner Park,-,573,30.16,,0,,,9,,,16,37 years 62 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
47,38,06/08/2022,West Indies,Central Broward Regional Park,6,579,28.95,,0,,,9,,,16,37 years 66 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
48,39,07/08/2022,West Indies,Central Broward Regional Park,12,591,28.14,,0,,,9,,1,17,37 years 67 days,"Dinesh Karthik
            - T20 Internationals - Progressive Averages and Aggregates Summary"
